Date_UTC,Time_UTC,Sun_Longitude,Moon_Longitude,Venus_Longitude
1941-06-25,00:00,93.8629,96.0837,111.6346
1941-06-26,00:00,94.8169,108.6514,112.8568
1941-06-27,00:00,95.7709,121.4066,114.0788
1941-06-28,00:00,96.7247,134.3495,115.3005
1941-06-29,00:00,97.6784,147.4838,116.522
1941-06-30,00:00,98.6321,160.8192,117.7433
1941-07-01,00:00,99.5856,174.3713,118.9642
1941-07-02,00:00,100.539,188.1572,120.1849
1941-07-03,00:00,101.4922,202.1882,121.4053
1941-07-04,00:00,102.4454,216.4598,122.6255
1941-07-05,00:00,103.3985,230.941,123.8453
1941-07-06,00:00,104.3516,245.5682,125.0648
1941-07-07,00:00,105.3046,260.245,126.284
1941-07-08,00:00,106.2576,274.8522,127.5029
1941-07-09,00:00,107.2106,289.2658,128.7215
1941-07-10,00:00,108.1636,303.3776,129.9398
1941-07-11,00:00,109.1167,317.112,131.1579
1941-07-12,00:00,110.0699,330.4342,132.3756
1941-07-13,00:00,111.0233,343.35,133.5931
1941-07-14,00:00,111.9767,355.8991,134.8104
1941-07-15,00:00,112.9304,8.1458,136.0274
1941-07-16,00:00,113.8842,20.1697,137.2441
1941-07-17,00:00,114.8382,32.0574,138.4605
1941-07-18,00:00,115.7923,43.8962,139.6767
1941-07-19,00:00,116.7467,55.7685,140.8926
1941-07-20,00:00,117.7012,67.7476,142.1082
1941-07-21,00:00,118.6559,79.8937,143.3236
1941-07-22,00:00,119.6109,92.2509,144.5387
1941-07-23,00:00,120.566,104.8457,145.7534
1941-07-24,00:00,121.5213,117.6865,146.9679
1941-07-25,00:00,122.4768,130.7664,148.182
1941-07-26,00:00,123.4325,144.067,149.3958
1941-07-27,00:00,124.3883,157.5643,150.6092
1941-07-28,00:00,125.3443,171.2339,151.8222
1941-07-29,00:00,126.3004,185.0551,153.0349
1941-07-30,00:00,127.2567,199.0112,154.2471
1941-07-31,00:00,128.2131,213.0874,155.4589
1941-08-01,00:00,129.1696,227.2652,156.6702
1941-08-02,00:00,130.1263,241.5166,157.8811
1941-08-03,00:00,131.0832,255.7993,159.0915
1941-08-04,00:00,132.0403,270.055,160.3014
1941-08-05,00:00,132.9976,284.213,161.5108
1941-08-06,00:00,133.9551,298.1981,162.7198
1941-08-07,00:00,134.9128,311.9411,163.9282
1941-08-08,00:00,135.8709,325.3892,165.1362
1941-08-09,00:00,136.8292,338.5129,166.3437
1941-08-10,00:00,137.7879,351.3092,167.5507
1941-08-11,00:00,138.747,3.8006,168.7572
1941-08-12,00:00,139.7064,16.0315,169.9633
1941-08-13,00:00,140.6662,28.0632,171.1688
1941-08-14,00:00,141.6264,39.9688,172.3739
1941-08-15,00:00,142.587,51.8281,173.5786
1941-08-16,00:00,143.5481,63.7228,174.7827
1941-08-17,00:00,144.5096,75.7324,175.9864
1941-08-18,00:00,145.4715,87.9291,177.1896
1941-08-19,00:00,146.4338,100.3735,178.3923
1941-08-20,00:00,147.3966,113.1096,179.5945
1941-08-21,00:00,148.3598,126.1609,180.7961
1941-08-22,00:00,149.3234,139.5281,181.9973
1941-08-23,00:00,150.2875,153.1886,183.1979
1941-08-24,00:00,151.2519,167.0999,184.398
1941-08-25,00:00,152.2168,181.2053,185.5974
1941-08-26,00:00,153.182,195.4409,186.7963
1941-08-27,00:00,154.1475,209.743,187.9946
1941-08-28,00:00,155.1135,224.0533,189.1921
1941-08-29,00:00,156.0798,238.3216,190.3891
1941-08-30,00:00,157.0464,252.5058,191.5853
1941-08-31,00:00,158.0134,266.5706,192.7808
1941-09-01,00:00,158.9808,280.485,193.9755
1941-09-02,00:00,159.9485,294.2213,195.1695
1941-09-03,00:00,160.9167,307.7541,196.3628
1941-09-04,00:00,161.8853,321.0624,197.5553
1941-09-05,00:00,162.8543,334.1305,198.747
1941-09-06,00:00,163.8238,346.9517,199.9379
1941-09-07,00:00,164.7938,359.5297,201.1281
1941-09-08,00:00,165.7643,11.8807,202.3175
1941-09-09,00:00,166.7353,24.0338,203.5061
1941-09-10,00:00,167.7069,36.0309,204.6939
1941-09-11,00:00,168.679,47.9256,205.881
1941-09-12,00:00,169.6517,59.7812,207.0672
1941-09-13,00:00,170.625,71.6688,208.2527
1941-09-14,00:00,171.5989,83.6639,209.4373
1941-09-15,00:00,172.5733,95.8433,210.6212
1941-09-16,00:00,173.5484,108.2798,211.8042
1941-09-17,00:00,174.5241,121.0371,212.9864
1941-09-18,00:00,175.5003,134.1626,214.1678
1941-09-19,00:00,176.4772,147.6804,215.3483
1941-09-20,00:00,177.4546,161.5845,216.528
1941-09-21,00:00,178.4326,175.8345,217.7068
1941-09-22,00:00,179.4111,190.3569,218.8846
1941-09-23,00:00,180.3902,205.0509,220.0615
1941-09-24,00:00,181.3698,219.8014,221.2374
1941-09-25,00:00,182.3498,234.4941,222.4123
1941-09-26,00:00,183.3304,249.0299,223.5861
1941-09-27,00:00,184.3114,263.3353,224.7588
1941-09-28,00:00,185.2929,277.366,225.9303
1941-09-29,00:00,186.2749,291.1042,227.1006
1941-09-30,00:00,187.2574,304.5528,228.2698
1941-10-01,00:00,188.2403,317.7282,229.4377
1941-10-02,00:00,189.2238,330.6535,230.6043
1941-10-03,00:00,190.2077,343.3536,231.7695
1941-10-04,00:00,191.1922,355.8531,232.9335
1941-10-05,00:00,192.1773,8.1749,234.0961
1941-10-06,00:00,193.1629,20.3421,235.2573
1941-10-07,00:00,194.1491,32.3792,236.4171
1941-10-08,00:00,195.1358,44.315,237.5755
1941-10-09,00:00,196.1232,56.1848,238.7324
1941-10-10,00:00,197.1112,68.0321,239.8878
1941-10-11,00:00,198.0998,79.9096,241.0418
1941-10-12,00:00,199.0891,91.8789,242.1942
1941-10-13,00:00,200.079,104.0095,243.345
1941-10-14,00:00,201.0695,116.3756,244.4943
1941-10-15,00:00,202.0607,129.0516,245.6419
1941-10-16,00:00,203.0525,142.1058,246.7879
1941-10-17,00:00,204.045,155.5904,247.9321
1941-10-18,00:00,205.0381,169.5303,249.0746
1941-10-19,00:00,206.0318,183.9118,250.2154
1941-10-20,00:00,207.026,198.6731,251.3542
1941-10-21,00:00,208.0209,213.7031,252.4912
1941-10-22,00:00,209.0163,228.8522,253.6261
1941-10-23,00:00,210.0123,243.9536,254.759
1941-10-24,00:00,211.0087,258.8516,255.8898
1941-10-25,00:00,212.0056,273.4253,257.0182
1941-10-26,00:00,213.003,287.6022,258.1443
1941-10-27,00:00,214.0008,301.3586,259.268
1941-10-28,00:00,214.9991,314.7101,260.3892
1941-10-29,00:00,215.9979,327.6991,261.5077
1941-10-30,00:00,216.9971,340.3816,262.6235
1941-10-31,00:00,217.9967,352.8169,263.7365
1941-11-01,00:00,218.9969,5.0609,264.8466
1941-11-02,00:00,219.9975,17.1618,265.9537
1941-11-03,00:00,220.9986,29.1593,267.0577
1941-11-04,00:00,222.0002,41.0855,268.1585
1941-11-05,00:00,223.0023,52.967,269.2561
1941-11-06,00:00,224.0049,64.8288,270.3502
1941-11-07,00:00,225.0081,76.698,271.4409
1941-11-08,00:00,226.0118,88.6074,272.528
1941-11-09,00:00,227.016,100.5986,273.6114
1941-11-10,00:00,228.0208,112.7232,274.691
1941-11-11,00:00,229.0261,125.0434,275.7667
1941-11-12,00:00,230.0319,137.6289,276.8383
1941-11-13,00:00,231.0383,150.5531,277.9057
1941-11-14,00:00,232.0453,163.8843,278.9689
1941-11-15,00:00,233.0527,177.6743,280.0276
1941-11-16,00:00,234.0607,191.9432,281.0817
1941-11-17,00:00,235.0692,206.6635,282.1311
1941-11-18,00:00,236.0782,221.7491,283.1755
1941-11-19,00:00,237.0876,237.0552,284.2148
1941-11-20,00:00,238.0975,252.3962,285.2488
1941-11-21,00:00,239.1077,267.5773,286.2772
1941-11-22,00:00,240.1183,282.4308,287.2998
1941-11-23,00:00,241.1293,296.8426,288.3163
1941-11-24,00:00,242.1405,310.7612,289.3266
1941-11-25,00:00,243.1521,324.1913,290.3302
1941-11-26,00:00,244.164,337.1788,291.327
1941-11-27,00:00,245.1761,349.7939,292.3167
1941-11-28,00:00,246.1885,2.1165,293.2989
1941-11-29,00:00,247.2012,14.2261,294.2735
1941-11-30,00:00,248.2142,26.1947,295.2399
1941-12-01,00:00,249.2275,38.083,296.1981
1941-12-02,00:00,250.2411,49.9393,297.1476
1941-12-03,00:00,251.2549,61.7998,298.088
1941-12-04,00:00,252.2691,73.6911,299.0192
1941-12-05,00:00,253.2835,85.6338,299.9406
1941-12-06,00:00,254.2983,97.6471,300.8519
1941-12-07,00:00,255.3134,109.7534,301.7528
1941-12-08,00:00,256.3288,121.9824,302.6428
1941-12-09,00:00,257.3445,134.3738,303.5215
1941-12-10,00:00,258.3605,146.9781,304.3886
1941-12-11,00:00,259.3768,159.8546,305.2434
1941-12-12,00:00,260.3935,173.066,306.0857
1941-12-13,00:00,261.4105,186.6691,306.9148
1941-12-14,00:00,262.4277,200.7019,307.7303
1941-12-15,00:00,263.4453,215.1671,308.5316
1941-12-16,00:00,264.4631,230.0176,309.3182
1941-12-17,00:00,265.4812,245.1479,310.0894
1941-12-18,00:00,266.4995,260.4005,310.8446
1941-12-19,00:00,267.5179,275.589,311.583
1941-12-20,00:00,268.5365,290.5319,312.3041
1941-12-21,00:00,269.5552,305.0857,313.0069
1941-12-22,00:00,270.574,319.1642,313.6907
1941-12-23,00:00,271.5928,332.7416,314.3547
1941-12-24,00:00,272.6117,345.843,314.9979
1941-12-25,00:00,273.6306,358.5285,315.6196
1941-12-26,00:00,274.6495,10.8781,316.2187
1941-12-27,00:00,275.6685,22.9794,316.7943
1941-12-28,00:00,276.6874,34.9184,317.3455
1941-12-29,00:00,277.7063,46.7733,317.8713
1941-12-30,00:00,278.7252,58.6111,318.3706
1941-12-31,00:00,279.7442,70.4853,318.8425
1942-01-01,00:00,280.7631,82.4359,319.2858
1942-01-02,00:00,281.782,94.4905,319.6996
1942-01-03,00:00,282.8009,106.6673,320.0828
1942-01-04,00:00,283.8198,118.9788,320.4342
1942-01-05,00:00,284.8387,131.4369,320.7529
1942-01-06,00:00,285.8576,144.0569,321.0377
1942-01-07,00:00,286.8766,156.8613,321.2877
1942-01-08,00:00,287.8955,169.8801,321.5019
1942-01-09,00:00,288.9145,183.1496,321.6792
1942-01-10,00:00,289.9335,196.7067,321.8187
1942-01-11,00:00,290.9525,210.5798,321.9196
1942-01-12,00:00,291.9715,224.7778,321.9812
1942-01-13,00:00,292.9905,239.2775,322.0026
1942-01-14,00:00,294.0095,254.0151,321.9832
1942-01-15,00:00,295.0284,268.8854,321.9226
1942-01-16,00:00,296.0472,283.7522,321.8204
1942-01-17,00:00,297.0659,298.4692,321.6764
1942-01-18,00:00,298.0844,312.9042,321.4905
1942-01-19,00:00,299.1028,326.9602,321.2629
1942-01-20,00:00,300.1209,340.5854,320.9941
1942-01-21,00:00,301.1388,353.7737,320.6848
1942-01-22,00:00,302.1565,6.5569,320.336
1942-01-23,00:00,303.1739,18.9941,319.9491
1942-01-24,00:00,304.191,31.161,319.5257
1942-01-25,00:00,305.2078,43.1412,319.068
1942-01-26,00:00,306.2243,55.0186,318.5783
1942-01-27,00:00,307.2405,66.8725,318.0594
1942-01-28,00:00,308.2564,78.7736,317.5143
1942-01-29,00:00,309.272,90.7809,316.9465
1942-01-30,00:00,310.2873,102.9404,316.3597
1942-01-31,00:00,311.3022,115.2837,315.7578
1942-02-01,00:00,312.3169,127.8293,315.1448
1942-02-02,00:00,313.3313,140.5843,314.5252
1942-02-03,00:00,314.3453,153.5479,313.9034
1942-02-04,00:00,315.3591,166.7152,313.2836
1942-02-05,00:00,316.3726,180.0802,312.6703
1942-02-06,00:00,317.3858,193.6384,312.0678
1942-02-07,00:00,318.3988,207.3859,311.4802
1942-02-08,00:00,319.4115,221.3173,310.9114
1942-02-09,00:00,320.424,235.4206,310.3649
1942-02-10,00:00,321.4361,249.6715,309.8443
1942-02-11,00:00,322.448,264.0286,309.3524
1942-02-12,00:00,323.4596,278.4317,308.8919
1942-02-13,00:00,324.4709,292.8038,308.4651
1942-02-14,00:00,325.4818,307.0593,308.0741
1942-02-15,00:00,326.4923,321.1141,307.7203
1942-02-16,00:00,327.5025,334.8972,307.4052
1942-02-17,00:00,328.5122,348.3597,307.1298
1942-02-18,00:00,329.5215,1.4795,306.8947
1942-02-19,00:00,330.5303,14.2623,306.7004
1942-02-20,00:00,331.5386,26.7384,306.5473
1942-02-21,00:00,332.5464,38.9583,306.4353
1942-02-22,00:00,333.5537,50.987,306.3643
1942-02-23,00:00,334.5604,62.8989,306.334
1942-02-24,00:00,335.5667,74.7725,306.3439
1942-02-25,00:00,336.5724,86.6865,306.3933
1942-02-26,00:00,337.5775,98.7153,306.4817
1942-02-27,00:00,338.5821,110.9253,306.6081
1942-02-28,00:00,339.5862,123.3707,306.7718
1942-03-01,00:00,340.5898,136.0905,306.9718
1942-03-02,00:00,341.5928,149.1052,307.2071
1942-03-03,00:00,342.5953,162.4153,307.4767
1942-03-04,00:00,343.5973,176.0016,307.7797
1942-03-05,00:00,344.5988,189.8277,308.115
1942-03-06,00:00,345.5998,203.8441,308.4814
1942-03-07,00:00,346.6004,217.9943,308.878
1942-03-08,00:00,347.6005,232.2208,309.3037
1942-03-09,00:00,348.6002,246.4696,309.7573
1942-03-10,00:00,349.5994,260.6931,310.2379
1942-03-11,00:00,350.5982,274.8507,310.7444
1942-03-12,00:00,351.5966,288.9076,311.2758
1942-03-13,00:00,352.5945,302.8329,311.831
1942-03-14,00:00,353.5919,316.5976,312.4091
1942-03-15,00:00,354.5888,330.1742,313.0092
1942-03-16,00:00,355.5852,343.5377,313.6302
1942-03-17,00:00,356.5811,356.668,314.2715
1942-03-18,00:00,357.5764,9.5527,314.9321
1942-03-19,00:00,358.5711,22.1907,315.6112
1942-03-20,00:00,359.5653,34.5944,316.3082
1942-03-21,00:00,0.5588,46.7906,317.0222
1942-03-22,00:00,1.5518,58.8209,317.7526
1942-03-23,00:00,2.5441,70.7398,318.4988
1942-03-24,00:00,3.5358,82.6131,319.2602
1942-03-25,00:00,4.5269,94.5146,320.0361
1942-03-26,00:00,5.5173,106.5226,320.826
1942-03-27,00:00,6.5071,118.7162,321.6294
1942-03-28,00:00,7.4962,131.1698,322.4457
1942-03-29,00:00,8.4847,143.9472,323.2745
1942-03-30,00:00,9.4726,157.0944,324.1154
1942-03-31,00:00,10.4599,170.6319,324.9679
1942-04-01,00:00,11.4466,184.5479,325.8316
1942-04-02,00:00,12.4327,198.7948,326.706
1942-04-03,00:00,13.4182,213.2911,327.5909
1942-04-04,00:00,14.4032,227.9302,328.4858
1942-04-05,00:00,15.3877,242.5957,329.3903
1942-04-06,00:00,16.3717,257.1781,330.3042
1942-04-07,00:00,17.3552,271.5898,331.227
1942-04-08,00:00,18.3383,285.7725,332.1584
1942-04-09,00:00,19.3208,299.6974,333.0981
1942-04-10,00:00,20.3029,313.3598,334.0457
1942-04-11,00:00,21.2845,326.7707,335.001
1942-04-12,00:00,22.2657,339.9483,335.9636
1942-04-13,00:00,23.2463,352.9117,336.9332
1942-04-14,00:00,24.2264,5.6775,337.9096
1942-04-15,00:00,25.206,18.2583,338.8925
1942-04-16,00:00,26.185,30.665,339.8817
1942-04-17,00:00,27.1635,42.9094,340.8769
1942-04-18,00:00,28.1415,55.0081,341.8779
1942-04-19,00:00,29.1188,66.986,342.8845
1942-04-20,00:00,30.0956,78.8787,343.8966
1942-04-21,00:00,31.0718,90.734,344.9138
1942-04-22,00:00,32.0474,102.6121,345.9361
1942-04-23,00:00,33.0224,114.5835,346.9633
1942-04-24,00:00,33.9968,126.7274,347.9953
1942-04-25,00:00,34.9706,139.1264,349.0318
1942-04-26,00:00,35.9439,151.861,350.0728
1942-04-27,00:00,36.9165,165.0006,351.1181
1942-04-28,00:00,37.8886,178.5924,352.1676
1942-04-29,00:00,38.8601,192.6485,353.2212
1942-04-30,00:00,39.8311,207.1345,354.2788
1942-05-01,00:00,40.8016,221.9634,355.3403
1942-05-02,00:00,41.7715,237.0014,356.4056
1942-05-03,00:00,42.7411,252.0861,357.4745
1942-05-04,00:00,43.7102,267.0547,358.5471
1942-05-05,00:00,44.6788,281.7714,359.6231
1942-05-06,00:00,45.6471,296.1453,0.7024
1942-05-07,00:00,46.615,310.1351,1.7851
1942-05-08,00:00,47.5826,323.742,2.8709
1942-05-09,00:00,48.5497,336.9965,3.9597
1942-05-10,00:00,49.5165,349.9452,5.0514
1942-05-11,00:00,50.483,2.6391,6.146
1942-05-12,00:00,51.449,15.1257,7.2433
1942-05-13,00:00,52.4147,27.4451,8.3432
1942-05-14,00:00,53.38,39.6285,9.4456
1942-05-15,00:00,54.3448,51.7001,10.5506
1942-05-16,00:00,55.3093,63.6797,11.6579
1942-05-17,00:00,56.2734,75.5877,12.7675
1942-05-18,00:00,57.237,87.4489,13.8793
1942-05-19,00:00,58.2002,99.2964,14.9933
1942-05-20,00:00,59.163,111.1743,16.1094
1942-05-21,00:00,60.1253,123.1391,17.2276
1942-05-22,00:00,61.0872,135.2588,18.3477
1942-05-23,00:00,62.0487,147.611,19.4698
1942-05-24,00:00,63.0098,160.2777,20.5939
1942-05-25,00:00,63.9704,173.338,21.7197
1942-05-26,00:00,64.9306,186.8566,22.8474
1942-05-27,00:00,65.8903,200.8692,23.9769
1942-05-28,00:00,66.8497,215.3661,25.1082
1942-05-29,00:00,67.8088,230.28,26.2412
1942-05-30,00:00,68.7675,245.4828,27.376
1942-05-31,00:00,69.7259,260.7998,28.5124
1942-06-01,00:00,70.684,276.039,29.6506
1942-06-02,00:00,71.6418,291.0263,30.7904
1942-06-03,00:00,72.5995,305.6345,31.9318
1942-06-04,00:00,73.5569,319.7951,33.0748
1942-06-05,00:00,74.5141,333.4952,34.2194
1942-06-06,00:00,75.4712,346.7639,35.3655
1942-06-07,00:00,76.4281,359.6565,36.513
1942-06-08,00:00,77.3849,12.2395,37.662
1942-06-09,00:00,78.3414,24.5805,38.8123
1942-06-10,00:00,79.2978,36.7411,39.964
1942-06-11,00:00,80.2541,48.7734,41.1171
1942-06-12,00:00,81.2102,60.719,42.2713
1942-06-13,00:00,82.1661,72.6106,43.4269
1942-06-14,00:00,83.1218,84.4743,44.5836
1942-06-15,00:00,84.0773,96.3343,45.7415
1942-06-16,00:00,85.0327,108.2164,46.9006
1942-06-17,00:00,85.9879,120.1525,48.0608
1942-06-18,00:00,86.9428,132.1834,49.2221
1942-06-19,00:00,87.8976,144.3605,50.3845
1942-06-20,00:00,88.8522,156.7454,51.5479
1942-06-21,00:00,89.8065,169.4076,52.7124
1942-06-22,00:00,90.7607,182.4183,53.8779
1942-06-23,00:00,91.7146,195.8418,55.0445
1942-06-24,00:00,92.6684,209.7223,56.2121
1942-06-25,00:00,93.622,224.069,57.3807
1942-06-26,00:00,94.5755,238.8408,58.5504
1942-06-27,00:00,95.5288,253.9388,59.721
1942-06-28,00:00,96.482,269.2119,60.8928
1942-06-29,00:00,97.4352,284.4778,62.0655
1942-06-30,00:00,98.3883,299.5554,63.2393
1942-07-01,00:00,99.3414,314.296,64.4142
1942-07-02,00:00,100.2945,328.6036,65.5901
1942-07-03,00:00,101.2477,342.4383,66.7671
1942-07-04,00:00,102.2009,355.8096,67.945
1942-07-05,00:00,103.1542,8.7614,69.124
1942-07-06,00:00,104.1076,21.3585,70.304
1942-07-07,00:00,105.061,33.6743,71.4849
1942-07-08,00:00,106.0146,45.7823,72.6669
1942-07-09,00:00,106.9682,57.7504,73.8497
1942-07-10,00:00,107.922,69.6376,75.0335
1942-07-11,00:00,108.8758,81.4934,76.2183
1942-07-12,00:00,109.8297,93.3575,77.4039
1942-07-13,00:00,110.7837,105.2624,78.5904
1942-07-14,00:00,111.7378,117.2357,79.7778
1942-07-15,00:00,112.692,129.3039,80.966
1942-07-16,00:00,113.6462,141.4955,82.1551
1942-07-17,00:00,114.6005,153.8437,83.3451
1942-07-18,00:00,115.5549,166.3883,84.5359
1942-07-19,00:00,116.5093,179.1747,85.7275
1942-07-20,00:00,117.4638,192.2514,86.9199
1942-07-21,00:00,118.4183,205.6636,88.1131
1942-07-22,00:00,119.3729,219.445,89.3072
1942-07-23,00:00,120.3276,233.6059,90.502
1942-07-24,00:00,121.2823,248.1223,91.6977
1942-07-25,00:00,122.2372,262.9277,92.8943
1942-07-26,00:00,123.1921,277.9135,94.0917
1942-07-27,00:00,124.1473,292.9394,95.2899
1942-07-28,00:00,125.1025,307.8539,96.489
1942-07-29,00:00,126.058,322.5185,97.689
1942-07-30,00:00,127.0138,336.8273,98.8899
1942-07-31,00:00,127.9698,350.7179,100.0917
1942-08-01,00:00,128.9261,4.1717,101.2944
1942-08-02,00:00,129.8827,17.208,102.498
1942-08-03,00:00,130.8396,29.8736,103.7025
1942-08-04,00:00,131.7969,42.2327,104.9078
1942-08-05,00:00,132.7544,54.3582,106.114
1942-08-06,00:00,133.7124,66.3252,107.3211
1942-08-07,00:00,134.6706,78.2056,108.5291
1942-08-08,00:00,135.6292,90.0652,109.7378
1942-08-09,00:00,136.5882,101.9611,110.9475
1942-08-10,00:00,137.5475,113.9414,112.1579
1942-08-11,00:00,138.5071,126.0447,113.3692
1942-08-12,00:00,139.4671,138.3012,114.5812
1942-08-13,00:00,140.4274,150.7345,115.7941
1942-08-14,00:00,141.388,163.3631,117.0077
1942-08-15,00:00,142.349,176.2031,118.222
1942-08-16,00:00,143.3102,189.2693,119.4372
1942-08-17,00:00,144.2717,202.5751,120.653
1942-08-18,00:00,145.2335,216.1313,121.8696
1942-08-19,00:00,146.1957,229.9427,123.087
1942-08-20,00:00,147.1581,244.0028,124.305
1942-08-21,00:00,148.1207,258.2885,125.5238
1942-08-22,00:00,149.0837,272.7556,126.7433
1942-08-23,00:00,150.0471,287.3369,127.9636
1942-08-24,00:00,151.0107,301.9456,129.1846
1942-08-25,00:00,151.9747,316.4825,130.4063
1942-08-26,00:00,152.9391,330.8481,131.6288
1942-08-27,00:00,153.904,344.9548,132.8521
1942-08-28,00:00,154.8692,358.7372,134.0761
1942-08-29,00:00,155.835,12.1584,135.3009
1942-08-30,00:00,156.8012,25.2116,136.5265
1942-08-31,00:00,157.7679,37.9178,137.7528
1942-09-01,00:00,158.7352,50.3203,138.9799
1942-09-02,00:00,159.703,62.4793,140.2077
1942-09-03,00:00,160.6713,74.4656,141.4363
1942-09-04,00:00,161.6401,86.3553,142.6656
1942-09-05,00:00,162.6095,98.2255,143.8956
1942-09-06,00:00,163.5794,110.1497,145.1264
1942-09-07,00:00,164.5499,122.1949,146.3578
1942-09-08,00:00,165.5209,134.4182,147.5899
1942-09-09,00:00,166.4924,146.8643,148.8227
1942-09-10,00:00,167.4645,159.563,150.0561
1942-09-11,00:00,168.4371,172.528,151.2902
1942-09-12,00:00,169.4102,185.7571,152.5249
1942-09-13,00:00,170.3837,199.2335,153.7601
1942-09-14,00:00,171.3578,212.9288,154.996
1942-09-15,00:00,172.3323,226.8071,156.2324
1942-09-16,00:00,173.3072,240.8289,157.4693
1942-09-17,00:00,174.2826,254.9547,158.7068
1942-09-18,00:00,175.2584,269.1464,159.9449
1942-09-19,00:00,176.2347,283.3671,161.1834
1942-09-20,00:00,177.2114,297.5793,162.4225
1942-09-21,00:00,178.1886,311.7427,163.6621
1942-09-22,00:00,179.1663,325.8131,164.9022
1942-09-23,00:00,180.1445,339.7422,166.1428
1942-09-24,00:00,181.1232,353.4811,167.3839
1942-09-25,00:00,182.1024,6.9852,168.6255
1942-09-26,00:00,183.0822,20.2197,169.8677
1942-09-27,00:00,184.0625,33.1652,171.1104
1942-09-28,00:00,185.0435,45.8217,172.3536
1942-09-29,00:00,186.025,58.2094,173.5973
1942-09-30,00:00,187.0072,70.3682,174.8415
1942-10-01,00:00,187.99,82.3546,176.0863
1942-10-02,00:00,188.9735,94.238,177.3315
1942-10-03,00:00,189.9575,106.0971,178.5771
1942-10-04,00:00,190.9422,118.0146,179.8233
1942-10-05,00:00,191.9276,130.0734,181.0699
1942-10-06,00:00,192.9136,142.351,182.3169
1942-10-07,00:00,193.9002,154.9139,183.5644
1942-10-08,00:00,194.8874,167.8106,184.8123
1942-10-09,00:00,195.8752,181.0657,186.0605
1942-10-10,00:00,196.8636,194.6739,187.3092
1942-10-11,00:00,197.8526,208.5979,188.5582
1942-10-12,00:00,198.8422,222.7712,189.8075
1942-10-13,00:00,199.8323,237.1069,191.0571
1942-10-14,00:00,200.8228,251.5109,192.307
1942-10-15,00:00,201.8139,265.8959,193.5572
1942-10-16,00:00,202.8055,280.1927,194.8077
1942-10-17,00:00,203.7975,294.3551,196.0584
1942-10-18,00:00,204.7901,308.3583,197.3094
1942-10-19,00:00,205.783,322.1931,198.5606
1942-10-20,00:00,206.7765,335.8579,199.812
1942-10-21,00:00,207.7705,349.3519,201.0637
1942-10-22,00:00,208.765,2.67,202.3156
1942-10-23,00:00,209.7599,15.8021,203.5678
1942-10-24,00:00,210.7555,28.7347,204.8202
1942-10-25,00:00,211.7515,41.4555,206.0728
1942-10-26,00:00,212.7481,53.959,207.3256
1942-10-27,00:00,213.7453,66.2514,208.5787
1942-10-28,00:00,214.7431,78.3539,209.8321
1942-10-29,00:00,215.7415,90.3048,211.0856
1942-10-30,00:00,216.7404,102.1584,212.3394
1942-10-31,00:00,217.74,113.9836,213.5935
1942-11-01,00:00,218.7401,125.861,214.8477
1942-11-02,00:00,219.7409,137.8784,216.1022
1942-11-03,00:00,220.7422,150.126,217.3568
1942-11-04,00:00,221.7441,162.6898,218.6117
1942-11-05,00:00,222.7466,175.6422,219.8668
1942-11-06,00:00,223.7497,189.0314,221.122
1942-11-07,00:00,224.7533,202.8697,222.3774
1942-11-08,00:00,225.7574,217.1235,223.633
1942-11-09,00:00,226.7621,231.7108,224.8887
1942-11-10,00:00,227.7672,246.5081,226.1445
1942-11-11,00:00,228.7728,261.37,227.4004
1942-11-12,00:00,229.7787,276.1543,228.6564
1942-11-13,00:00,230.7851,290.7454,229.9124
1942-11-14,00:00,231.7919,305.0679,231.1686
1942-11-15,00:00,232.7991,319.0882,232.4247
1942-11-16,00:00,233.8066,332.8067,233.6809
1942-11-17,00:00,234.8144,346.2455,234.9372
